;PC Software:StarLab Version 3.93 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:05/05/2026 at 16:42:07
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:10:00
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Thermopile 3A-P-V1 (s/n:619511)  VG2.54 (s/n:798746)

;Channel A:Details
;Name:3A-P-V1
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:>800
;Settings:Range:3.00mW

;Channel A:Statistics
;Min:2.533mW             
;Max:2.666mW             
;Average:2.614mW             
;Std.Dev.:29.85uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 05/05/2026 at 16:42:08
  Timestamp   	  Channel A  	
        47.072	  2.566e-03 	
        47.136	  2.566e-03 	
        47.201	  2.566e-03 	
        47.264	  2.566e-03 	
        47.329	  2.567e-03 	
        47.393	  2.567e-03 	
        47.456	  2.568e-03 	
        47.520	  2.568e-03 	
        47.585	  2.569e-03 	
        47.681	  2.570e-03 	
        47.744	  2.570e-03 	
        47.809	  2.571e-03 	
        47.873	  2.571e-03 	
        47.936	  2.572e-03 	
        48.000	  2.572e-03 	
        48.064	  2.572e-03 	
        48.128	  2.573e-03 	
        48.192	  2.573e-03 	
        48.256	  2.573e-03 	
        48.320	  2.573e-03 	
        48.384	  2.572e-03 	
        48.481	  2.572e-03 	
        48.544	  2.571e-03 	
        48.608	  2.570e-03 	
        48.672	  2.569e-03 	
        48.736	  2.568e-03 	
        48.800	  2.567e-03 	
        48.865	  2.566e-03 	
        48.928	  2.565e-03 	
        48.992	  2.564e-03 	
        49.056	  2.563e-03 	
        49.120	  2.562e-03 	
        49.184	  2.562e-03 	
        49.280	  2.561e-03 	
        49.344	  2.561e-03 	
        49.408	  2.560e-03 	
        49.472	  2.560e-03 	
        49.536	  2.560e-03 	
        49.601	  2.561e-03 	
        49.664	  2.561e-03 	
        49.728	  2.561e-03 	
        49.792	  2.562e-03 	
        49.857	  2.563e-03 	
        49.921	  2.564e-03 	
        49.984	  2.564e-03 	
        50.080	  2.565e-03 	
        50.144	  2.566e-03 	
        50.208	  2.567e-03 	
        50.273	  2.568e-03 	
        50.336	  2.568e-03 	
        50.401	  2.569e-03 	
        50.464	  2.570e-03 	
        50.528	  2.571e-03 	
        50.592	  2.571e-03 	
        50.656	  2.571e-03 	
        50.721	  2.572e-03 	
        50.784	  2.572e-03 	
        50.880	  2.572e-03 	
        50.944	  2.572e-03 	
        51.008	  2.572e-03 	
        51.072	  2.572e-03 	
        51.136	  2.572e-03 	
        51.200	  2.572e-03 	
        51.264	  2.572e-03 	
        51.328	  2.571e-03 	
        51.392	  2.571e-03 	
        51.456	  2.571e-03 	
        51.520	  2.570e-03 	
        51.585	  2.570e-03 	
        51.681	  2.570e-03 	
        51.744	  2.569e-03 	
        51.808	  2.569e-03 	
